AccountAge,MonthlyCharges,TotalCharges,SubscriptionType,DeviceRegistered,ViewingHoursPerWeek,ContentDownloadsPerMonth,UserRating,SupportTicketsPerMonth,WatchlistSize
17,16.472751093225718,291.7194862937981,1,,14.116669138139539,28,2.1451611793087233,6,14
22,10.230423692572508,231.01376744225183,,,17.186422245588204,4,2.1346728002968796,1,12
43,18.021385098103153,787.0134828163693,,1,5.3406547392396995,35,1.619771791571168,5,7
94,10.685942379396813,1003.6840487167459,,,13.269728896562565,4,3.41068868679044,0,10
21,8.027858163348577,171.31372827509654,,,26.472907959684463,23,2.728397852189634,7,13
93,13.362803439819091,1255.0475735453394,2,0,13.714542755364247,16,4.575812119382821,2,20
52,14.30460764103575,743.8395973338589,1,,4.433214446963506,13,3.667612766963591,4,5
23,16.878348613875147,400.6425337996476,,1,35.82520567343122,0,4.0872342724308925,1,12
33,7.06684594181127,233.2059160797719,,,7.729789358858055,21,4.516602617466451,5,21
70,19.637231251606096,1385.6015118599523,,,16.495658075719724,19,3.9472687961418447,5,9
80,11.639513347522003,935.0051474732945,,0,11.199085088009962,25,1.2678799274949402,2,21
25,19.594867266910857,495.6595897462655,,,1.584038438322653,5,4.546317675782845,3,1
85,18.762040840330993,1602.93925479918,,,34.713801592439815,9,2.8920176408821967,2,21
70,12.26096056638815,864.8603980832169,,,4.75105940863525,7,3.575118527527869,9,15
1,8.437553654384345,8.437553654384345,,3,14.564183713304281,13,2.710539236013702,5,21
33,17.760985911006546,583.5229001256574,,,31.247931129904394,42,4.139984012223712,5,6
18,17.628220377069997,327.1315236012536,0,,34.445947972703955,14,3.0967632215344816,5,2
8,6.31244903994423,50.73438189592757,,,19.073838046730234,22,2.25968447022219,6,5
35,18.321082443748992,646.9261424964617,,2,17.71854778323428,25,1.3114673824213168,6,11
70,19.346377404271028,1354.2464182989722,,,3.887864013418425,1,2.817955741706469,4,6
100,12.883114450702209,1290.187347376003,,2,20.004926258685483,7,2.186965763475383,4,3
34,11.947195773913212,411.77454711453834,0,,6.2488633882776305,40,4.7281652796221945,3,5
22,13.004327846244747,291.4884510612876,,,19.40322736260725,7,2.071347481477912,7,20
18,12.095389904739015,228.40962182478688,0,,17.492729845682845,25,4.9573215663161,6,2
19,13.066421808547625,252.4835977681712,,,21.3916431497914,27,2.8574701218654646,5,18
10,9.014095463220045,94.9561619545256,,2,3.2268851068292506,35,4.218846011123626,4,8
6,17.07013934742939,102.42083608457634,,0,24.533692545611764,46,3.91434176016366,7,16
38,11.522254426517536,439.46029469149084,,,7.7220426442906644,8,4.279920875079219,2,18
71,12.89016208006322,924.8589995475593,,,2.3495980092227535,22,1.7589998292043274,1,11
17,6.130957640607681,106.91387545620805,,0,33.42048494196291,5,2.4311946356757903,7,19
111,19.889242143553687,2207.7058779344593,0,,33.65829156874711,4,2.1550713165204916,2,23
67,10.169680988169443,683.9988487131264,,2,21.818900666773803,1,2.4332448789303167,1,4
37,12.431275429418932,461.62311148051595,0,2,10.437024091048775,19,4.162257038561348,6,1
100,16.473549903194332,1659.1821069147784,,0,12.764306450023138,30,2.8289912712306,4,5
11,18.974646375478912,224.29068610164813,,,26.032956508321625,32,2.9763464259341594,6,20
16,10.252136927529007,172.30058086507864,,3,5.877655030917824,27,2.7472507253013836,3,5
56,17.045340468543206,959.9268564515385,2,2,11.827328409582055,0,4.075326887051855,4,15
35,16.92115249283745,595.5171600869833,2,3,11.795806269703387,7,4.178899057473721,2,6
17,17.982569424285447,305.70368021285265,,,17.68254052285003,46,3.5766871264621165,2,10
35,16.11056996867578,578.1025233493641,1,2,3.760784879409653,46,3.287921064685422,6,12
18,5.513042557257746,102.36156802104344,0,,13.772057300226756,3,3.76127762006022,0,18
80,16.42381263859421,1319.0796711553305,,2,25.313512631333477,1,1.4151172222151742,5,14
82,11.490902120190123,947.7992500204159,0,,5.708450237203024,13,3.3533924708473095,7,21
27,16.499651213718575,449.60232535636806,,,19.54320496560579,15,2.8881620665205663,0,4
64,13.129952323191182,841.324418730238,,2,10.55150884450342,14,4.008102026235944,2,11
3,8.921332897205305,26.763998691615917,,0,34.86153984482217,19,2.999687986859544,2,3
61,19.179118876649095,1169.9262514755947,,0,6.634812697580887,24,2.6249146322628847,5,20
30,17.2900325863844,529.0294057488651,,,21.82997743480692,1,1.9971881111667311,1,7
4,18.723561825425307,74.89424730170123,,,15.3997561613288,10,2.2605163116248397,2,23
57,18.202696797256948,1048.1574162015932,,0,36.01236726551372,26,3.2032980194534972,6,19
46,18.9354965347801,871.0328405998845,,,6.266564433526661,30,3.5003277376869306,6,1
18,16.946239236255405,308.1364012534168,,1,1.6050962185313193,31,2.542231189888339,6,9
43,15.036628477603086,645.8085668921187,,3,6.950258459698164,9,3.7626039815137062,5,10
110,15.407015664634615,1701.4366874581283,,,24.263850420502788,9,2.723984901181903,7,10
78,19.564614694948986,1530.388487679623,,,3.374299152465581,8,3.6546463031308543,5,10
76,18.231207400997448,1397.9395337482272,,,29.779819222217174,41,3.147660081932044,3,10
46,18.337916156747248,849.3884009033819,,,11.059074260903126,32,3.1762076523772502,3,19
27,17.81059747975466,485.14981289003816,,,30.468470222901615,42,2.2331870118772303,5,15
8,8.93178559650341,69.30264470702119,,,12.261488043556906,43,2.816468946578442,0,16
22,18.102543827035934,399.8365476691278,,1,19.5798763821962,40,4.26516811886777,1,5
112,9.03447464916569,1018.164916470505,0,,14.70516495315959,22,1.8084996611296482,3,14
38,19.453138109688233,739.4221397196609,,,24.216907468175446,13,2.8039525870739985,5,5
29,5.841430194161293,169.4014756306775,,,29.4686187341392,3,2.343090447322303,4,3
5,13.44974255249604,69.47611955680522,,,30.776290610902162,0,1.360619267425411,4,22
68,8.870774554433144,610.5862147874413,,,18.45085623626833,20,2.3019501306284025,2,21
23,10.011388258965042,223.3437473587285,2,,4.042753200937514,47,3.703931631449607,6,3
105,5.730279315794074,602.909696051155,1,,3.6393135101154384,8,3.3791437707336764,7,16
74,7.701520085011545,570.1656364395907,,,6.683411116580908,7,3.2533274418423925,1,21
99,10.19558200880659,1016.1343384870261,,,30.233991103237738,27,4.1664308151669,6,11
112,19.642814432287715,2205.7854458896227,0,3,12.446215437443533,23,3.4003391185668566,7,15
13,14.237992551017792,185.25062794723036,,,28.86524972323021,4,1.5479351644226018,9,15
4,11.37997192969484,52.94708833557952,,,23.553267752773575,8,4.418420723665578,5,6
7,12.797390729967397,89.58173510977178,,3,7.751629920734005,26,2.8729760235928863,3,16
79,19.26245349496064,1525.568994481373,2,,3.311264097451996,27,2.848394263755725,8,10
11,14.267356550124997,166.10886260197597,2,2,16.78082444983213,47,3.597661774831444,3,24
6,15.860599673049098,95.16359803829458,,3,1.8373050608528803,15,2.000332112956243,4,10
112,18.568299113663187,2082.3361619603597,2,,31.832174841666337,7,1.7477435259768037,5,10
22,14.098846800418162,312.7300526248804,,,19.811157089314516,8,2.9061412919048366,7,0
43,16.524316527897,710.545610699571,0,,37.48634231046627,4,4.039777802280049,1,22
111,7.235422780905106,806.4832086285256,,,8.498010625189679,4,1.8623571239564503,1,4
38,18.19553258070887,694.0814514364989,2,,4.425494148101423,9,1.3613810051495767,4,15
57,17.422026829414477,1005.3599048692053,,,11.072985807761182,2,2.448253049848429,4,13
4,12.275627563467072,49.10251025386829,,,23.84538380100231,37,3.9655084539018053,2,12
4,18.629428568332926,74.5177142733317,0,3,36.317763637846554,32,2.033420476223791,7,3
8,13.760290286693303,120.62456367818066,1,,28.88962180212752,20,1.7722879977583776,6,9
46,19.09322239512793,887.3358461715505,,,25.82442491754066,30,2.924491631340244,2,15
27,11.970923729332558,332.277634194693,,,22.576067474893428,8,3.962361945373644,1,2
86,18.606891188765204,1610.4406935856457,1,,15.295052713415515,30,3.276880249413125,8,0
7,8.12049688193065,61.53482265765943,2,,15.591797276591565,0,3.7046292548732858,5,17
69,11.269199853042354,783.1189902487461,,3,10.349062006306276,9,3.9052420999034547,4,3
11,14.173022665973507,158.93332274686276,,2,37.583013529202724,1,3.6634603647264123,0,5
1,5.867993297501763,11.222872566480625,,,8.989064295955183,38,1.3468182887245868,2,11
66,13.441224035801321,887.2846852749856,2,0,17.93015944991053,15,2.838135210841678,5,16
111,5.848904577447133,650.7785324454678,,,12.273364708597983,13,1.2734361755888468,3,10
32,15.636044694129168,509.2770549056967,0,,21.145211951728765,4,2.890244459387424,6,17
25,14.503455209743917,372.4646609392473,2,2,24.609752681445553,14,3.7993172095965058,0,3
48,17.226048686716247,826.8503369623799,2,1,34.2187996190098,43,3.364567660192842,6,8
34,13.987718085250462,480.33326192407213,,0,9.618728369581117,11,3.690481460753617,8,3
14,9.951526640581886,140.27128297198328,,,31.470567895074392,36,4.494722219165207,9,3
33,18.0025581071799,604.9649877211901,,,26.06917578489549,7,2.8307379363236875,6,6
22,5.660927219899736,126.73449077897608,,2,9.894116693494956,31,3.1672929933701868,5,13
22,15.345489443185503,339.7526812434862,,,9.220469567950945,2,4.95505766718816,0,3
71,6.573808829010714,471.46810953329555,0,0,31.25307854524094,3,2.860659844885574,2,18
15,19.38223761833515,297.70869931892054,0,,10.936853749074249,37,1.797677003628857,5,3
17,18.02976309021977,315.1236688065773,,1,7.856596576481458,43,3.1381157772272994,8,18
80,13.927139064072602,1121.8025040915238,0,2,12.34590353934003,45,2.1300078817115624,6,19
44,15.391169308609303,684.9261525230537,0,,8.270505811313555,46,2.1237987080358334,1,20
41,17.815848477009283,725.4690332004084,,,17.908528306983005,35,1.450625032908988,5,2
44,19.28473370614786,865.818245413774,0,1,19.806957122926537,24,2.479011865852351,2,13
92,19.187879296363658,1773.6292759828748,,,14.855036555246222,1,3.496357037866492,7,10
40,16.44294746788989,670.4477212627286,,,4.05537510660141,39,4.2666371176315625,0,12
25,14.0235925067848,350.93754863981485,,0,17.674676992906196,11,3.7563446333459587,9,19
102,17.161626614299706,1762.6955732803415,,,11.123308464042468,5,3.67387431975418,7,18
16,9.388982070287362,151.64080862893817,0,0,34.454865214986455,49,3.303361383881911,4,5
73,7.059374790331951,521.2689097598283,,2,6.343421687215095,15,2.2780564331590862,1,5
70,11.49323498223593,811.1135177046776,,,34.82779309288336,3,4.232585099721229,8,17
94,18.830625307169832,1779.378809699487,,,12.10848506685662,15,4.026868330296219,4,18
57,8.380021730848615,477.2342541957998,2,,8.019432283060555,29,1.3822608598764985,8,16
16,12.60902200979247,211.59440647479985,,,15.744867630991648,9,3.843388034741877,0,7
32,12.414869477703087,404.0481975384757,,,21.17362073014945,24,3.934951772060654,1,2
92,10.465607641229333,973.0570320707794,,2,14.448122814412612,33,2.696490274397909,8,21
18,9.130921405665907,169.67686931918817,0,3,19.731424025194695,4,3.6999922652282837,9,22
34,18.565519372905797,632.1151082602715,,,17.07030054167172,8,3.2712441177990357,2,16
17,14.64111690529769,256.6086547282978,,,15.350289978832741,24,4.578425178405893,3,3
4,16.513390115685123,66.05356046274049,,,16.034512036187024,43,2.943390520664003,5,22
54,15.75257655476855,863.7701341053888,,,36.7808619145816,9,2.3191389160353624,7,13
5,13.366753567449418,72.05374243168326,,0,11.946767480390532,46,2.2725591845475015,3,16
52,15.489680311254213,811.8771953960501,2,,9.088892691018938,38,2.5358819635678964,3,5
72,11.57277012675141,834.9602437856425,,,25.494924525429617,23,3.8298332529913512,7,23
41,12.790914105697219,535.3487816105775,0,,32.303520766248354,20,2.5292761817375427,3,12
38,17.67901936239244,681.7055521164434,,,14.444563892119737,39,3.456488493069788,4,21
2,12.50245516462429,25.004910329248577,,,13.155680129363253,4,4.155595450034971,8,11
3,7.64635053101175,27.1595051401963,,3,14.645741515305847,4,4.445022948670648,4,19
31,15.271272629386422,483.56161291487473,,3,6.437022723477245,30,1.9522321256891275,0,3
96,13.725467238094506,1326.0799674716422,,,1.9244758607540056,27,3.7300166166588005,4,12
25,8.494358470462728,212.35896176156822,,,11.805932877034087,9,3.816893227694805,1,22
34,18.1434449255798,617.736907289528,0,,24.27493064864967,21,3.7729357687021094,4,10
17,9.696282028164333,170.98872606912286,,,9.298744325258015,25,2.9286717206803194,0,3
41,18.717869316813108,767.4326419893374,0,,23.09933523489618,24,1.9860422397461681,3,22
67,12.178067533967615,826.4616706773874,1,,9.534336966404737,20,2.0565506937832825,3,2
40,19.128094952161497,773.666827282318,,1,12.908586558057296,4,3.3411761580851422,2,21
49,17.180686152584684,841.6182105877463,,0,2.5537421075035236,6,2.1763305297632174,2,20
35,16.20244126861897,580.09388901775,,,35.11241813635236,17,1.583997609800351,7,18
2,15.39414548744864,30.78829097489728,0,2,4.25824496236093,29,2.0301908293925015,6,6
40,5.939988277154279,243.15205924660145,2,3,16.001694498175233,33,3.90666147795566,5,9
19,7.854433779340187,154.69593938136464,,,15.417472427023148,38,1.4587447166239635,6,21
5,16.323962666475197,94.65496954945007,,2,1.3469572408620056,4,4.6198073903107675,3,5
54,17.517876571998205,955.1253362277317,,,11.619395602448602,5,3.779771219537303,4,24
50,8.539533300632844,431.0195573581245,,,4.85225407207837,39,3.2711279793931496,1,14
42,11.085168312963324,465.80150165122234,1,3,29.22385970843155,21,4.7304252124692745,6,12
83,15.891437743683218,1331.20978026621,,,11.98984124711046,21,4.278387810491688,7,17
70,16.877969013505766,1191.9446818794863,,,10.125504547071914,38,1.875371183639826,6,4
112,12.2967049919943,1382.247115250959,2,,4.7952302003141725,8,1.6304867911358385,6,4
10,11.379241758676287,115.58507924622272,,,1.2419053453996607,29,3.6160637736875967,8,11
49,12.189849797877196,598.706479370273,,,8.53921373093295,37,1.3568337957196903,6,1
4,10.858339047739728,46.90422187216515,,,33.770231901557786,2,4.425492014346449,8,15
4,17.689956807213708,70.75982722885483,,,13.415985938997578,7,2.5237382653066964,0,2
34,7.159977349632184,248.7285736842129,,2,6.563818234428675,17,3.784973086774273,6,1
39,12.065742136059676,475.84271125974016,2,,38.29460901313299,32,2.3502769652538933,4,22
8,13.495365249432677,115.55538570104062,2,,22.706296222919736,8,3.836916312242454,7,7
82,18.13513076788841,1493.0049811485019,,,4.810084939521123,21,2.1657180277845134,2,4
52,11.505258314286257,600.7447947753545,,,25.669103416254245,36,2.448741339688828,8,11
17,6.026191320099122,104.39450297850078,,2,24.43579251157343,2,2.233196994611409,1,13
68,16.464755748272196,1135.8780888589167,,,10.384081091129095,31,4.169483351359269,2,12
8,13.404565552428863,107.2365244194309,,,2.661076546857295,49,2.694668296633687,6,12
98,16.028880554764402,1571.2883164749699,,,7.3108209322433835,12,4.627331224200308,0,1
85,7.018028489211336,600.1282034461952,1,0,33.120762608196955,7,2.495402576361839,6,22
74,14.547086486890356,1083.7044696262699,,,8.801180791927857,22,2.4631813623247147,4,14
28,11.260875526051938,317.8669676111523,,,24.938240330982342,22,3.8129572717210736,6,17
69,17.33258852090988,1212.4644354501588,,1,1.7186757775619765,32,4.951865252326082,8,12
5,10.9833282441182,54.916641220590996,1,3,37.73258051897727,7,1.2045720333733136,1,1
50,9.18654164946839,464.4564327856845,,,27.731697203671363,6,1.751159086340885,5,10
51,11.029247731498312,569.0665952608585,2,,28.195221120958283,15,3.6322984537063965,8,19
36,9.020951233511505,328.4600688929457,1,2,36.78139535030091,1,1.3132128380666532,8,8
5,18.48108949583572,92.40544747917862,,,29.272383792796646,38,2.287378104255957,8,22
38,16.81318096011058,637.314983958139,,,32.53104563080604,5,3.6659605317856667,4,5
24,18.843491841066896,455.8085137602629,,3,7.4316531257833365,45,1.5471922301521,5,15
9,10.384545249882956,93.84227304836769,2,,22.314735627826245,10,1.970178237628799,6,6
82,11.311706343025827,929.4545043080136,,3,25.324393383647273,47,4.223770215166186,3,23
26,17.29007158763886,456.51525893947354,,,5.63322753283458,36,3.225683159625277,4,3
50,17.035769896424487,852.0913837357976,1,,5.99606261864652,8,4.731135794270013,6,15
61,17.933244218199025,1107.8717771475542,,,12.614881037217112,9,2.3009945596105923,0,12
11,16.321112914451234,187.26218050679972,2,,34.17642343912691,25,3.5318139586256665,7,17
6,19.35701990151476,116.14211940908858,0,,37.63913763714188,10,2.4255345024153345,3,15
20,7.877051218243481,157.54102436486963,,,21.681775292514722,6,1.8215105153026745,5,13
91,5.622480170027351,514.1863641179651,1,,5.747463266530993,7,4.156810514038106,4,9
14,13.403367274419137,189.77355098602746,,,8.111917083208029,22,1.5762151654859482,3,5
95,10.352033088137688,982.2004544748098,,,16.91985593945836,44,4.3881028044007415,3,4
14,14.365420047428348,201.11588066399688,,,29.575443570434462,29,2.722611660476026,6,15
17,15.374205607943153,270.5039923113871,,,17.884447808004055,49,1.9770489482211862,7,16
26,13.876219167976519,370.8035783464516,,,4.5890080909077,20,2.278914323068807,4,19
14,12.25402534137999,182.3332144212391,,0,26.71805002339515,33,4.45884868328138,6,24
80,19.269096717861608,1541.527737428929,,,39.30532548333206,20,3.828252125949732,6,13
31,17.339513559266386,551.5884625535346,,,3.152163118994194,22,4.794614475525852,8,1
46,18.954010405435262,878.3202329124531,2,,37.20458752956169,14,4.053965641282419,7,10
38,17.709813916104853,685.2817117014185,,,17.69361077099867,25,1.7134676328009277,6,2
28,14.697585417064989,424.67014242350365,,,24.986649810241286,3,3.3310055963214094,7,2
43,18.708536013022716,808.7787152278397,0,0,12.001886155797742,44,4.182996278330726,8,8
25,10.095227335834132,260.037681155923,,,19.395560394733543,16,4.323398229045768,5,19
15,12.073644396603834,185.52149722653527,,,21.31883024478896,6,3.8939159768545584,8,10
8,11.645325982975733,93.16260786380586,,,27.588239395893126,25,3.451120753004524,8,9
38,13.91914372434254,539.6330892394768,,,15.499501109777931,40,4.207420770948132,6,20
36,6.2985153902326045,229.09778014069352,,,7.804182227310922,45,3.9110533342232374,3,17
87,12.496333941433287,1098.3241013195793,1,,20.979351789209037,2,3.902462428573389,5,17
25,16.13819706989598,401.3850196193908,,,6.104601585050297,14,3.14722313501157,4,2
4,13.085982785520631,52.343931142082525,1,2,36.09235629364963,9,1.8747581403633136,6,3
8,17.924779886434067,145.96667229989708,1,0,16.772221583755503,12,1.566238924403846,1,21
42,14.518849608684528,609.7916835647502,0,,2.7959314655083554,1,3.654520262317861,7,15
15,15.310208284829018,242.11070461227945,,,33.342341245783125,48,3.925715473004434,8,13
47,15.078814947623973,713.4291186591497,,,22.94701666455342,7,3.166938834845686,6,22
63,15.687502998866341,997.8882334898632,1,,27.67796742645897,3,2.579080384123645,3,2
5,11.451497072047887,56.51612373348597,,,24.22507922625681,15,2.559967551288605,2,19
64,7.646544483952286,493.0383768574112,,,22.06138353966835,3,4.047048285204718,1,12
59,18.80651573676788,1127.6486282674443,1,,3.0493054159589805,17,3.707616904132845,7,12
54,15.553480308849059,851.639945929225,,1,22.884394258619558,2,2.5018002092682026,5,20
8,14.299387367204154,116.69154306951049,,,13.248212009055177,4,1.496281874053799,2,12
57,19.682968435352834,1135.377241880925,2,,7.104634462155993,31,2.3044216063216973,8,11
74,11.820842339441354,884.2412678387818,,3,9.233595273246758,19,3.912466012731551,6,20
1,16.760203972401932,16.760203972401932,,,21.694254541752944,0,4.261495482841639,4,8
28,14.33661320835525,402.36781029634,1,,12.211156411708714,3,2.9786859815668594,1,4
26,9.150592864646175,238.0843375856883,2,,3.2725418860213233,44,3.6393965869934974,9,11
80,13.818339394540182,1105.0542560099345,,,16.559494517756697,8,2.705373809175456,4,12
35,18.213523748684327,637.8349002225062,,,29.607709601116625,5,2.9591022440332067,8,12
58,11.657484902497679,675.0446833216779,,,12.916127442494611,46,2.827516145912612,6,4
3,14.311321698896549,42.93396509668965,1,3,36.735164602847405,14,3.3723360569558842,7,24
54,18.569684459507975,1009.2211370388486,,,30.171177862186713,3,4.118893328226104,5,4
1,18.28391294795014,18.28391294795014,,1,8.150814258340287,25,1.4557754374865932,0,23
80,19.5059544096479,1560.476352771832,,,30.75738127804202,8,3.131685449633088,9,2
73,16.24486275140324,1188.1145598121363,,,34.62991881387051,21,2.990091749636239,6,21
39,19.657528677183635,779.2838475456856,,,18.2705551623217,0,3.767780775402568,0,17
89,16.470901533924362,1467.454687212949,0,,21.538975572327434,44,1.714301260786784,7,17
11,8.591760585438431,102.17589414570412,,,13.47679482173901,25,3.291747380918297,5,3
21,19.118021834725813,403.52685485657855,1,1,16.729107835529227,2,2.447043358100147,4,9
113,17.506576293094298,1985.8509542047868,,2,11.223724115933322,26,3.3050934581416405,6,18
4,8.84597848657268,40.491869072931735,,3,26.312510398894762,16,4.561148308729607,5,14
53,15.247710183121699,809.4845882767218,,3,5.239887970423828,37,4.382143257598497,3,18
31,8.252964439776763,258.7792450937526,,1,5.444515240919086,30,2.7139090498521883,7,10
32,17.344105725461148,563.7537688247799,,,10.946789253161363,5,2.9241800885206093,2,16
28,18.56452091053268,528.5076508083031,,,25.24350714992907,7,3.841559086031819,5,8
45,17.753295425182777,808.3014056453259,1,,34.96706381632447,1,3.4265588393919213,5,20
81,16.645202413903764,1353.8974547856606,0,,25.06425033110679,24,2.7379900368609893,0,0
1,13.716177801571272,13.716177801571272,,,9.736781468642043,20,2.6662892777095646,3,13
106,12.638539599179225,1342.0900136668683,2,,23.413520268696384,26,4.0662972203493135,6,15
83,19.530898186343947,1621.0645494665478,,1,29.400114071508785,14,2.7252596967743474,5,14
39,9.72838617653593,382.94297010841353,2,,27.446575464600237,31,1.6006670380101164,6,16
88,18.84530679193111,1665.3173511024852,,0,5.149617017612224,14,3.3249388488312994,5,7
96,19.33412729555978,1855.4942795455431,,,18.270228821215554,42,4.458150591475943,5,7
35,9.10311121567582,318.6088925486537,,0,17.277008295792474,16,1.392840051315974,7,14
70,17.89072732552724,1261.581066798048,,,9.39984830023722,35,1.9243642485056742,4,17
77,16.62412667460687,1295.9180061818715,,,38.42855533681924,21,2.1057528568951795,6,0
55,10.334762928055605,569.0492477223175,2,,12.133248091931979,24,2.326884078086378,0,23
67,7.788485096800144,527.3365806706942,,,33.65121885739576,15,3.337119377741402,5,4
66,8.459458204196762,564.7666967079816,,,9.288263019877473,3,3.8901563637814918,8,9
75,15.18749272597103,1138.2571926424826,,2,38.11636408699138,45,4.076504878112174,6,14
103,15.867698323468995,1641.424683414779,,,34.5819570951295,9,2.8775343088554024,5,15
78,18.24418369666937,1423.8249011998862,,,19.162304005485666,3,2.843482396784172,1,2
24,10.700717654006526,262.27326814066316,,,4.475607305860172,22,2.9120814129591093,3,6
2,5.652710013967892,12.053188739875914,0,,33.04235098519877,33,2.643819511198001,6,14
24,13.492019225263931,325.1943850111259,,,11.13839297506994,2,2.232118273331281,1,18
64,9.529806194335912,611.2946962049468,0,1,10.216309642518858,5,2.238887773935324,6,7
62,11.16832759856681,695.4161475851032,,,22.339392824914917,10,3.1904432554329825,7,19
18,15.83482034236517,296.7571336209838,1,,17.430480935032993,46,4.209342401038424,3,21
6,12.211311409866296,73.26786845919777,1,,6.0550942962215615,44,2.420675381182325,3,22
37,7.9183204111912495,297.1043311215518,,,28.91684100811668,47,2.210076907323552,6,23
26,5.5441066177086675,148.67282985106226,2,,5.279005173088609,39,1.3987292866568115,6,4
37,6.648174858774754,250.84534938198607,2,2,18.025255546699313,21,4.600402294197596,7,7
76,10.81621915225833,824.3576839481398,,,4.843472499450818,2,3.7374522443720357,8,1
82,10.032497348020083,825.5054602935554,,,21.696052438454572,11,3.1597023756036062,5,10
5,8.474000133899064,41.398648896241816,,,36.088521611111226,7,2.6019730455686467,4,2
14,11.430187003058013,169.5593368979771,,2,23.88723090154612,3,4.270345865838598,8,7
9,8.272389706522533,74.8555632328962,,3,33.062551938310015,24,1.9091323507981581,3,14
59,9.524185927771935,561.9269697385442,,,12.503304525589238,24,1.3956807305134789,7,7
32,10.629229163421895,343.683399630905,1,,4.387299390219465,10,3.281620271393339,6,15
17,17.453012701830602,309.4425656483677,,,32.505509772035204,49,3.110298977335277,6,14
30,18.274868371486143,548.2460511445843,2,,27.922910202060805,19,2.7274882729131815,3,13
75,18.418958064893324,1389.3221647988282,,3,8.611211459169061,39,4.366763969278766,0,0
73,18.712658588320593,1362.5739710302043,,1,5.518510792009643,25,4.316751873649477,0,23
21,13.309623977896086,283.11696600546327,,,5.727222656342326,45,2.9272462981430576,5,7
3,15.667975323840867,52.25935040733938,,,3.6864587420116974,11,2.9385016755128954,4,5
41,17.803368414958488,729.1215190852549,,,10.69272356234825,23,3.8164070741585627,0,7
50,17.676618928567017,895.6180423902796,1,,21.58063706325469,12,2.500994551176636,4,9
109,9.271039728203647,1016.8688460475782,,,12.53304846894609,24,2.449149851002347,6,12
38,17.63410184258397,674.9062690950298,,,18.46350556188522,14,4.485962694153096,1,9
39,6.0681593310669655,241.4407009301587,2,3,16.712369755885035,30,3.336622639485393,3,11
6,9.859047944022436,61.403500437232,,,19.914426733341084,34,3.6290782123532,3,17
3,9.885673279744013,29.657019839232042,,,35.10433037143098,10,1.4719460216147209,2,20
27,19.087960655234987,515.9822573225621,0,,22.923965531714245,5,2.45066053416112,6,10
43,17.40388508339373,760.1733809783227,,0,9.61170078678434,15,1.5618689878301573,4,4
38,8.645753585608254,329.17155055532555,0,,6.770406573146968,14,3.5129560677482914,6,2
16,19.30682713208645,308.9092341133832,0,,3.9931026833167818,43,1.7865860156458733,2,2
10,12.298791236634397,125.19864064684671,,,18.12817758498913,17,3.142313534466018,6,8
26,10.0642996800404,265.57302138135196,0,0,23.244524470276605,23,3.6434548557857367,7,22
10,10.157187649352394,105.72045556963661,0,,31.45963189688534,23,1.9578070153366192,1,18
48,14.947362168071285,718.2641595305088,,,6.388292835406745,3,4.611066322315252,6,6
47,5.631791213698063,265.6045204288904,,,7.778094974898823,13,1.8456069062656886,5,18
52,19.378091411298225,1021.4059167616173,2,0,22.500078709135604,35,3.158319859657841,6,11
3,7.7818801628577265,30.896378876254968,,,18.176382930550055,19,2.4850142411082876,5,22
76,18.043806902264123,1368.6124747526055,0,,9.161403913957344,22,3.1231262726526556,1,18
86,19.777507520136087,1708.4699654983822,,,29.13674789590903,26,3.0244336501337425,1,10
46,17.665322004202817,828.6539305731097,2,,36.61470302172808,16,4.117568885112717,7,15
6,14.93538026319256,96.7613431837328,0,,26.54219713970161,13,2.9346387666156435,1,21
27,19.005513884886785,519.8124596749657,,0,30.108609150497998,10,2.3712459588667345,6,19
33,15.78061646949074,520.7894244270243,1,,9.243093541095554,33,3.721371808896465,8,21
43,19.694938865024106,847.1587971972327,2,,32.152299145563795,41,2.2212668172121917,2,15
32,5.268487482583332,173.17993954749426,,,29.599159757517537,20,1.6229235031914666,5,7
56,11.806302109638576,665.771668616156,,,18.44315842836593,14,3.5320558373160837,1,19
10,5.194898601841318,56.683346722712514,,,3.7688111210353314,37,2.2631279735020633,3,23
30,17.981909071821864,549.5004780230721,,,22.37101454401309,24,2.8660667152786257,7,10
2,11.380109778791565,22.76021955758313,0,,19.43486731841183,15,3.9048044954940226,7,16
35,14.56242797307656,513.7647700080774,1,,10.95396266814965,11,3.998673870672703,1,17
41,17.320866070276107,718.1083123436496,,,24.673971803738887,29,3.5670937708263777,6,19
22,5.893436228801539,129.93034486827986,,,3.4501208420304232,43,4.346325925973366,3,1
7,19.61226171797323,138.21161395599674,,1,1.6961066916976644,25,3.0572795610032126,5,11
25,16.60696047592896,415.1740118982241,0,3,28.129139646295087,43,3.192359781256612,3,14
104,8.626425635969746,903.6342449838942,0,3,7.017992619200024,28,2.7551659164308364,7,5
14,15.458658669559535,216.42122137383345,,,30.8915689395945,23,4.624101311610576,7,18
58,17.290237489891503,1014.5674359849062,,1,17.99013766808617,37,1.501648115922463,7,10
65,9.942474360439913,651.5622663000786,,,5.607323153277911,41,1.578280947106803,3,23
4,16.687110639493692,66.74844255797477,,,23.678087292453366,18,2.8418257049965567,4,23
39,18.80710519088935,748.3187967325724,,1,36.26916757398034,9,1.643163513547305,7,20
99,14.032298301775704,1401.0523136764116,,,7.8073461162339175,23,3.2021111559395043,9,8
